,text
2162,  when   want   possession pass ball forward then deserve   hope   awful shamble       honour   english   play other   shite season
2163,whenever team field formation just know   long   night find difficult open such team know   struggle leicester team lose     annoying
2164,very poor performance tonight just look lack   pitch sure team selection general passing movement very poor
2165,know   when racehorse clear final fence chance   rider whip   manager fucking whip
2166,real thou martial still   team   will never   silverware   clueless football manchester united whole board   embarrassed tired   least
2167,  turbo hate
2168,fuck painful      
2169,sack   immediately hate delay
2170,know       look player game   shit good enough 0year       coaching   just answer  
2171,game  
2172,just hear       know   favour boss pack fucking shit     fortune least supporter expect effort
2173,  manchester united guarantee champion league spot season trophy part rebuild want   capital
2174,very hard annoy when watch game loser
2175,agree option thank
2176,sack norwegian
2177,  manage year will never   plastic spoon
2178,really pity   seem mandate include compete trophy just keep team relegation
2179,think should disband   home when come back should   else netball
2180,  read badmouth earth truly hard
2181,really ungrateful seriously stand managerrrr ‼ good thing ever happen
2182,dear   care state mind letter meet sincere advice should honourably walk   manchester united   honestly clueless   luck follow high time resign
2183,    kill swear     many time    
2184,flippin hard watch pratte goalmouth inevitably   problem mention before genius come idea then corner   front back post blow score back kiddie stuff
2185,  asshole mann
2186,comment really really poor
2187,sober week   bastard
2188,have enoufff   teacher
2189,concede easy goal normally concede defending infantile just season last   many concede   piece
2190,always next season
2191,tired passive midfield defence lack real organization 00mil quid   always bump forward give chance forget primary duty misfiring forward dear deserve   well    
2192,remember liverpool double united still manage   premier league know importance trophy   become happy beat   klop become shit team fanbase also
2193,fume evening huge game trophy feel settle   nowaday huge worry horrendous performance
2194,  united  
2195,  brace dump     | thecable
2196,head   proud   matter just   today stay strong
2197,fuck
2198,pain next week sponsor
2199,huge lesson   woodward board fail plan club   result   fail transfer window appoint  . .    almost   season wrong appointment just hard   moment
2200,overrated club
2201,sicken     much hate player loss today   people learn awfulness come online bullying constant shit famous people     nice then      
2202,could   well atleast greenwood   sigh expectation bruno martial next match
2203,serious club follow player need   martial rashford greenwood james   matic mata jones
2204,team fred matic   mctominay leicester city manchester united  
2205,rest player just international break  
2206,sort mindset make excuse failure instead     manager
2207,only thing will make forgive only   decide leave tomorrow mind rest    
2208,understand   expect   acheive squad summer signing     many other team much well squad   much     class manager competent board member
