,text
9905,perish thought maybe miss influence roar referee decision making
9906,support game unbeaten   anfield when   champion league club world       course   premier league   walk alone storm  
9907,watch league play christmas just   repeat same tactic same gutless performance fight tactical change   late substitution rinse   repeat week oppose   ’  moon full time fucking week sick
9908,worry tough time never last only tough people last then again last tough time last year     errrrrrrrr   boisson help relax nerve
9909,fuck carlsberg     burst tyre 00mile home     00secs
9910,check point   wipes brow
9911,really should   team watch game flipping
9912,  embarrassing   year also ashamed
9913,  just block social medium channel tired bullshit
9914,current team
9915,only thing could   liverpool favour summer effect covid other club finance transfer budget make champion league maybe blow able recruit right player     harmful club
9916,always support
9917,liverpool last   game goal score concede goal open play anfield year league
9918,
9919,    invest squad moment      
9920,  many home defeat bounce
9921,club fanbase spend most complete midfielder history hold team together incredible   lack quality midfield just leave hide front0 shocking lack intelligence
9922,unity strength      
9923,  long       embarrassing word   title defence decade follow nearly year excuse happen
9924,wish player would   down     easy manc scum
9925,clearly   should   more player team    
9926,  season     standing
9927,just think   despair blind loyalty show alot       season charge trial tribulation season   indeed make strong
9928,  wait next season when   back shit anfield
9929,celtic fail   think could manage season
9930,hope klopp   leave international break international break crisis
9931,absolute rubbish performance   consecutive defeat anfield still claim remain   champion league huge mile attain performance want  
9932,lose fulham surprised blood hand
9933,believe   game dreamin
9934,always intimidating ground   tough game league take   away   happen   cliché really 00th   hope still   when play  
9935,please again steven gerrard   there consider coach happen   sicken super annoying   shall pass
9936,still     time
9937,beat christian   lesnar punk walk tunnel will call daddy     breakfast
9938,history achieve should proud right
9939,want become
9940,straight home defeat   definately invincibility veil long remove shatter
9941,funny hshshss
9942,  switch manager
9943,  title defence donald trump     famous saying really   energy
9944,high time sale good player invest team real madrid come salah sale have good  
9945,time officially switch beloved push toilet abuse extent toilet setter break
9946,start think mistake make deal devil   last season
9947,perform small club embarrassment
9948,thank make
9949,when formula start   liverpool moment swear
9950,knicks     survive
9951,earth happen league game home unbeaten more season   lose home   first time ever absolutely bizarre love klopp   surely must pressure
9952,swear heartbreak less painful season
9953,  play game crap team weekend
9954,goblog
9955,very sure form moment even   pick   anfield
9956,  matter keep klopp
9957,liverpool really   suffer enough
9958,    feel fail   badly
9959,unbeaten batter
9960,  help laugh whenever   hear thay   welcome moment
9961,hate
9962,liverpool   unbeaten home record   kick face week honestly painful witness   relegation zone
9963,hearty laugh full time unbelievable result anfield last game smart management consultant will research study last season come   wrong team more right   happy will relegate
9964,nice hear   hear peep year show   clear will bounce back
9965,good   world slowly return normalcy thank
9966,thank most high watch game today expect less
